what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013547566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013548063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013630729
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391013633627
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391013646390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013659232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013695151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391013703633
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1391013709819
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1391013711362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013778505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013783572
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1391013783624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1391013793606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391013798453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1391013864827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013869655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013917343
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391013919010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013942830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013942926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013968047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013968162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013978997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391013992535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014041377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014042690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014069640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014077413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391014104611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014171576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014235326
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1391014238518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014241086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014244306
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014244414
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014244557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014245828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1391014246924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391014247674
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014248848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014253731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391014266195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014267945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014268841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014282952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014358318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014360015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014387327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014389406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014488527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1391014507638
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014540433
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014544332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391014547378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1391014549072
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014549656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014563217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014565820
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1391014565857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014568832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014570766
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1391014570802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1391014574079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014575988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391014580151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014584208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014610063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014612552
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1391014615422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014617604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014624578
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014624662
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014624817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014630176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014634238
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014637288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391014642148
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014643187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014644339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391014649536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014650550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014651205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391014653069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391014662237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014665735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014689927
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1391014691457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014699440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014738936
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014739022
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014739180
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014759185
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014760590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014761411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391014762674
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014763367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391014768148
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014769412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014770648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391014772600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014775103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391014775925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014782967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391014800429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1391014809153
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014811082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391014860797
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014869228
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014871075
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014872686
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014877441
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014879051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391014903201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1391014924701
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391014925509
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1391014932364
